id,County,Y,ChoiceSet,alti,task,Wetland,Payment,Covercrop,NuMgt,income,areaf,dem_2018,unemploy,taxcost,crp2018,implakes,income_6,income_3,income_1,income_4,income_2,income_NA,income_5,income_7,areaf_3,areaf_1,areaf_2,areaf_4,areaf_NA,areaf_5,dfl08,dfl10,dfl12,dfl14,dfl16,dfl18,dfl08to18,dflmean
6967500969,Jackson,1.0,2,1,1,1,600,1,1,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,0.0,2,2,1,0,0,0,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,1.0,2,1,2,0,50,1,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,0.0,2,2,2,0,0,0,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,0.0,2,1,3,1,650,0,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,1.0,2,2,3,0,0,0,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,0.0,2,1,4,0,25,0,1,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,1.0,2,2,4,0,0,0,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,1.0,2,1,5,1,500,1,1,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
6967500969,Jackson,0.0,2,2,5,0,0,0,0,6.0,3.0,0.0,3.9,428.0,202.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4716308545400535,0.4899949974987494,0.5295582226762002,0.4744788882950294,0.34875106847753823,0.4144989821307397,0.479507275960125,0.4548188356030518
