ID,Wetland,Cover Crops,Nutrient Management
1,475.696477473617,76.30862246795559,186.960850777909
2,475.696477473617,76.30862246795559,186.960850777909
3,475.696477473617,76.30862246795559,186.960850777909
4,475.696477473617,76.30862246795559,186.960850777909
5,475.696477473617,76.30862246795559,186.960850777909
6,475.696477473617,76.30862246795559,186.960850777909
7,475.696477473617,76.30862246795559,186.960850777909
8,475.696477473617,76.30862246795559,186.960850777909
9,475.696477473617,76.30862246795559,186.960850777909
10,475.696477473617,76.30862246795559,186.960850777909
11,475.696477473617,76.30862246795559,186.960850777909
12,475.696477473617,76.30862246795559,186.960850777909
13,475.696477473617,76.30862246795559,186.960850777909
14,475.696477473617,76.30862246795559,186.960850777909
15,475.696477473617,76.30862246795559,186.960850777909
16,475.696477473617,76.30862246795559,186.960850777909
17,440.519151052942,39.0498245063957,149.516467716366
18,440.519151052942,39.0498245063957,149.516467716366
19,440.519151052942,39.0498245063957,149.516467716366
20,440.519151052942,39.0498245063957,149.516467716366
21,440.519151052942,39.0498245063957,149.516467716366
22,440.519151052942,39.0498245063957,149.516467716366
23,440.519151052942,39.0498245063957,149.516467716366
24,440.519151052942,39.0498245063957,149.516467716366
25,440.519151052942,39.0498245063957,149.516467716366
26,440.519151052942,39.0498245063957,149.516467716366
27,440.519151052942,39.0498245063957,149.516467716366
28,440.519151052942,39.0498245063957,149.516467716366
29,440.519151052942,39.0498245063957,149.516467716366
30,440.519151052942,39.0498245063957,149.516467716366
31,440.519151052942,39.0498245063957,149.516467716366
32,440.519151052942,39.0498245063957,149.516467716366
33,372.30215495986903,-30.9542246000989,80.74653063407258
34,372.30215495986903,-30.9542246000989,80.74653063407258
35,372.30215495986903,-30.9542246000989,80.74653063407258
36,372.30215495986903,-30.9542246000989,80.74653063407258
37,372.30215495986903,-30.9542246000989,80.74653063407258
38,372.30215495986903,-30.9542246000989,80.74653063407258
39,372.30215495986903,-30.9542246000989,80.74653063407258
40,372.30215495986903,-30.9542246000989,80.74653063407258
41,372.30215495986903,-30.9542246000989,80.74653063407258
42,372.30215495986903,-30.9542246000989,80.74653063407258
43,372.30215495986903,-30.9542246000989,80.74653063407258
44,372.30215495986903,-30.9542246000989,80.74653063407258
45,372.30215495986903,-30.9542246000989,80.74653063407258
46,372.30215495986903,-30.9542246000989,80.74653063407258
47,372.30215495986903,-30.9542246000989,80.74653063407258
48,372.30215495986903,-30.9542246000989,80.74653063407258
49,393.789683178289,-5.50990382417539,104.07985185353701
50,393.789683178289,-5.50990382417539,104.07985185353701
51,393.789683178289,-5.50990382417539,104.07985185353701
52,393.789683178289,-5.50990382417539,104.07985185353701
53,393.789683178289,-5.50990382417539,104.07985185353701
54,393.789683178289,-5.50990382417539,104.07985185353701
55,393.789683178289,-5.50990382417539,104.07985185353701
56,393.789683178289,-5.50990382417539,104.07985185353701
57,393.789683178289,-5.50990382417539,104.07985185353701
58,393.789683178289,-5.50990382417539,104.07985185353701
59,393.789683178289,-5.50990382417539,104.07985185353701
60,393.789683178289,-5.50990382417539,104.07985185353701
61,393.789683178289,-5.50990382417539,104.07985185353701
62,393.789683178289,-5.50990382417539,104.07985185353701
63,393.789683178289,-5.50990382417539,104.07985185353701
64,393.789683178289,-5.50990382417539,104.07985185353701
65,70.9083847430072,-325.618193298635,-216.094338749954
66,70.9083847430072,-325.618193298635,-216.094338749954
67,70.9083847430072,-325.618193298635,-216.094338749954
68,70.9083847430072,-325.618193298635,-216.094338749954
69,70.9083847430072,-325.618193298635,-216.094338749954
70,70.9083847430072,-325.618193298635,-216.094338749954
71,70.9083847430072,-325.618193298635,-216.094338749954
72,70.9083847430072,-325.618193298635,-216.094338749954
73,70.9083847430072,-325.618193298635,-216.094338749954
74,70.9083847430072,-325.618193298635,-216.094338749954
75,70.9083847430072,-325.618193298635,-216.094338749954
76,70.9083847430072,-325.618193298635,-216.094338749954
77,70.9083847430072,-325.618193298635,-216.094338749954
78,70.9083847430072,-325.618193298635,-216.094338749954
79,70.9083847430072,-325.618193298635,-216.094338749954
80,70.9083847430072,-325.618193298635,-216.094338749954
81,443.748686286865,41.954475407525294,154.304293551864
82,443.748686286865,41.954475407525294,154.304293551864
83,443.748686286865,41.954475407525294,154.304293551864
84,443.748686286865,41.954475407525294,154.304293551864
85,443.748686286865,41.954475407525294,154.304293551864
86,443.748686286865,41.954475407525294,154.304293551864
87,443.748686286865,41.954475407525294,154.304293551864
88,443.748686286865,41.954475407525294,154.304293551864
89,443.748686286865,41.954475407525294,154.304293551864
90,443.748686286865,41.954475407525294,154.304293551864
91,443.748686286865,41.954475407525294,154.304293551864
92,443.748686286865,41.954475407525294,154.304293551864
93,443.748686286865,41.954475407525294,154.304293551864
94,443.748686286865,41.954475407525294,154.304293551864
95,443.748686286865,41.954475407525294,154.304293551864
96,443.748686286865,41.954475407525294,154.304293551864
97,70.1540990368681,-326.32179900969896,-216.829039366637
98,70.1540990368681,-326.32179900969896,-216.829039366637
99,70.1540990368681,-326.32179900969896,-216.829039366637
100,70.1540990368681,-326.32179900969896,-216.829039366637
101,70.1540990368681,-326.32179900969896,-216.829039366637
102,70.1540990368681,-326.32179900969896,-216.829039366637
103,70.1540990368681,-326.32179900969896,-216.829039366637
104,70.1540990368681,-326.32179900969896,-216.829039366637
105,70.1540990368681,-326.32179900969896,-216.829039366637
106,70.1540990368681,-326.32179900969896,-216.829039366637
107,70.1540990368681,-326.32179900969896,-216.829039366637
108,70.1540990368681,-326.32179900969896,-216.829039366637
109,70.1540990368681,-326.32179900969896,-216.829039366637
110,70.1540990368681,-326.32179900969896,-216.829039366637
111,70.1540990368681,-326.32179900969896,-216.829039366637
112,70.1540990368681,-326.32179900969896,-216.829039366637
113,370.37604508148803,-31.1594851743597,78.3113045507155
114,370.37604508148803,-31.1594851743597,78.3113045507155
115,370.37604508148803,-31.1594851743597,78.3113045507155
116,370.37604508148803,-31.1594851743597,78.3113045507155
117,370.37604508148803,-31.1594851743597,78.3113045507155
118,370.37604508148803,-31.1594851743597,78.3113045507155
119,370.37604508148803,-31.1594851743597,78.3113045507155
120,370.37604508148803,-31.1594851743597,78.3113045507155
121,370.37604508148803,-31.1594851743597,78.3113045507155
122,370.37604508148803,-31.1594851743597,78.3113045507155
123,370.37604508148803,-31.1594851743597,78.3113045507155
124,370.37604508148803,-31.1594851743597,78.3113045507155
125,370.37604508148803,-31.1594851743597,78.3113045507155
126,370.37604508148803,-31.1594851743597,78.3113045507155
127,370.37604508148803,-31.1594851743597,78.3113045507155
128,370.37604508148803,-31.1594851743597,78.3113045507155
129,584.857900281412,184.88234373064302,297.157756557376
130,584.857900281412,184.88234373064302,297.157756557376
131,584.857900281412,184.88234373064302,297.157756557376
132,584.857900281412,184.88234373064302,297.157756557376
133,584.857900281412,184.88234373064302,297.157756557376
134,584.857900281412,184.88234373064302,297.157756557376
135,584.857900281412,184.88234373064302,297.157756557376
136,584.857900281412,184.88234373064302,297.157756557376
137,584.857900281412,184.88234373064302,297.157756557376
138,584.857900281412,184.88234373064302,297.157756557376
139,584.857900281412,184.88234373064302,297.157756557376
140,584.857900281412,184.88234373064302,297.157756557376
141,584.857900281412,184.88234373064302,297.157756557376
142,584.857900281412,184.88234373064302,297.157756557376
143,584.857900281412,184.88234373064302,297.157756557376
144,584.857900281412,184.88234373064302,297.157756557376
145,375.150224173016,-26.3252924753537,86.2363787028422
146,375.150224173016,-26.3252924753537,86.2363787028422
147,375.150224173016,-26.3252924753537,86.2363787028422
148,375.150224173016,-26.3252924753537,86.2363787028422
149,375.150224173016,-26.3252924753537,86.2363787028422
150,375.150224173016,-26.3252924753537,86.2363787028422
151,375.150224173016,-26.3252924753537,86.2363787028422
152,375.150224173016,-26.3252924753537,86.2363787028422
153,375.150224173016,-26.3252924753537,86.2363787028422
154,375.150224173016,-26.3252924753537,86.2363787028422
155,375.150224173016,-26.3252924753537,86.2363787028422
156,375.150224173016,-26.3252924753537,86.2363787028422
157,375.150224173016,-26.3252924753537,86.2363787028422
158,375.150224173016,-26.3252924753537,86.2363787028422
159,375.150224173016,-26.3252924753537,86.2363787028422
160,375.150224173016,-26.3252924753537,86.2363787028422
161,457.73862570486506,55.56188907193889,167.24499490687
162,457.73862570486506,55.56188907193889,167.24499490687
163,457.73862570486506,55.56188907193889,167.24499490687
164,457.73862570486506,55.56188907193889,167.24499490687
165,457.73862570486506,55.56188907193889,167.24499490687
166,457.73862570486506,55.56188907193889,167.24499490687
167,457.73862570486506,55.56188907193889,167.24499490687
168,457.73862570486506,55.56188907193889,167.24499490687
169,457.73862570486506,55.56188907193889,167.24499490687
170,457.73862570486506,55.56188907193889,167.24499490687
171,457.73862570486506,55.56188907193889,167.24499490687
172,457.73862570486506,55.56188907193889,167.24499490687
173,457.73862570486506,55.56188907193889,167.24499490687
174,457.73862570486506,55.56188907193889,167.24499490687
175,457.73862570486506,55.56188907193889,167.24499490687
176,457.73862570486506,55.56188907193889,167.24499490687
177,871.9766388075681,469.993656471374,583.083774385083
178,871.9766388075681,469.993656471374,583.083774385083
179,871.9766388075681,469.993656471374,583.083774385083
180,871.9766388075681,469.993656471374,583.083774385083
181,871.9766388075681,469.993656471374,583.083774385083
182,871.9766388075681,469.993656471374,583.083774385083
183,871.9766388075681,469.993656471374,583.083774385083
184,871.9766388075681,469.993656471374,583.083774385083
185,871.9766388075681,469.993656471374,583.083774385083
186,871.9766388075681,469.993656471374,583.083774385083
187,871.9766388075681,469.993656471374,583.083774385083
188,871.9766388075681,469.993656471374,583.083774385083
189,871.9766388075681,469.993656471374,583.083774385083
190,871.9766388075681,469.993656471374,583.083774385083
191,871.9766388075681,469.993656471374,583.083774385083
192,871.9766388075681,469.993656471374,583.083774385083
193,445.17591395116403,43.24968439053921,154.764068062389
194,445.17591395116403,43.24968439053921,154.764068062389
195,445.17591395116403,43.24968439053921,154.764068062389
196,445.17591395116403,43.24968439053921,154.764068062389
197,445.17591395116403,43.24968439053921,154.764068062389
198,445.17591395116403,43.24968439053921,154.764068062389
199,445.17591395116403,43.24968439053921,154.764068062389
200,445.17591395116403,43.24968439053921,154.764068062389
201,445.17591395116403,43.24968439053921,154.764068062389
202,445.17591395116403,43.24968439053921,154.764068062389
203,445.17591395116403,43.24968439053921,154.764068062389
204,445.17591395116403,43.24968439053921,154.764068062389
205,445.17591395116403,43.24968439053921,154.764068062389
206,445.17591395116403,43.24968439053921,154.764068062389
207,445.17591395116403,43.24968439053921,154.764068062389
208,445.17591395116403,43.24968439053921,154.764068062389
209,372.30215495986903,-30.9542246000989,80.74653063407258
210,372.30215495986903,-30.9542246000989,80.74653063407258
211,372.30215495986903,-30.9542246000989,80.74653063407258
212,372.30215495986903,-30.9542246000989,80.74653063407258
213,372.30215495986903,-30.9542246000989,80.74653063407258
214,372.30215495986903,-30.9542246000989,80.74653063407258
215,372.30215495986903,-30.9542246000989,80.74653063407258
216,372.30215495986903,-30.9542246000989,80.74653063407258
217,372.30215495986903,-30.9542246000989,80.74653063407258
218,372.30215495986903,-30.9542246000989,80.74653063407258
