ID,Wetland,Cover Crops,Nutrient Management
1,473.09825412628504,75.14323973988209,184.38032630567002
2,473.404118209956,74.80588538729909,184.738956557778
3,473.69976160040494,74.3449218781325,187.255125078415
4,476.364600890279,75.1373367767719,185.215000048157
5,476.780470616101,75.5686553080912,185.989921001973
6,475.61324355686304,75.99188898663209,188.216305127845
7,472.703403047512,71.6468096411632,185.627041397351
8,475.04240107634496,75.98492585308429,185.67757498874298
9,473.605841625236,74.93361825561071,185.145070806055
10,472.68822255753304,76.8943040435855,185.81566339039398
11,477.25204582620796,74.7411585362286,183.31905069283002
12,472.446840159624,75.25238733108279,183.718585512178
13,475.532222029689,74.43390977212499,186.305387252548
14,477.005746982078,72.9697509658544,185.58172534552898
15,471.81441029154803,72.8912122825114,186.292914731657
16,477.668770826388,74.5929203218051,184.635882352216
17,438.282788679346,40.811174880209606,152.487780156242
18,436.64397449978895,37.7063487645889,148.70851659231198
19,438.945230367664,39.1114765865984,150.41348309101102
20,439.52718284513395,36.687082538740796,152.64964357821998
21,439.58890647682097,38.9992140432614,149.886780293718
22,439.487068037258,40.5807225101166,149.45141572469
23,440.453258551866,37.8664958218108,151.24000277286999
24,437.11552069999993,38.0913540341052,151.377528842504
25,442.445889199764,38.2294253890116,151.003144924077
26,438.420284085425,40.1782747915377,150.355518607344
27,439.413183959826,37.944156893328206,152.71736031089
28,437.397022476596,39.426351232694394,151.862954140352
29,437.612099920177,39.518036296561704,149.79584682459
30,437.391724793201,37.698980006629796,151.408636693137
31,438.360459114185,38.453546637616796,151.866464735509
32,440.12780501719806,38.741981486867,152.156195337714
33,372.482458112364,-30.920989955674,81.47077861643079
34,366.518225977658,-28.061896017901397,79.7743094259963
35,367.057574996642,-32.1734320546768,80.6252119357104
36,370.91017837016096,-30.3713497648133,82.367688259568
37,370.54656105159205,-27.916659834289103,81.83417757720899
38,368.265458510043,-30.0769349346165,80.763744674408
39,371.15909263695704,-29.1081605659414,80.4469510882265
40,370.882922513102,-26.2039053229251,78.1406097312327
41,369.20537399190596,-31.4272166203447,80.485674189276
42,372.05038649214697,-25.508345323939,78.9416626761502
43,370.515507840846,-30.555704638971,80.0182823868577
44,369.980304701055,-28.2001147415907,82.7294583038899
45,372.856209228627,-29.0058589067155,81.812726879913
46,367.432477482161,-28.410146768635897,85.32511697891641
47,372.112517471825,-31.8127306300353,80.4982319721242
48,370.18682504810096,-27.1579049615068,81.2685660548396
49,393.031107571046,-7.13076293438734,103.201137357348
50,396.500886214702,-7.4722198050182,105.403502880784
51,391.67804015180496,-6.81760847631425,104.83788727352699
52,393.44376465768096,-6.774293914178059,103.39909181520399
53,390.582609599425,-7.04046650052326,103.875106000279
54,393.016397510886,-6.15079172951996,104.402300549245
55,393.96595780855904,-7.12944671643335,103.868529375012
56,393.173994632952,-5.92264587800907,107.26449019822901
57,393.110790631346,-7.0143089502617,104.03549723051
58,392.01933846611,-6.24119287174358,106.166738602973
59,393.548103413321,-10.2279005207614,104.737291811228
60,392.43616272528,-6.83039556959198,104.29144669929899
61,393.569483290586,-6.03965417705413,102.379322555798
62,391.31919726388,-6.29014379048741,103.802909146765
63,392.62549841492404,-6.23915714824784,104.619941551223
64,393.73768617868797,-9.6599440680128,103.11579896329599
65,67.5092277748667,-324.428635350896,-213.104103034903
66,69.9172258762013,-324.62212764267,-214.697859889644
67,69.0074845011557,-325.970920946258,-213.97752654800098
68,78.0265251510433,-326.163985920257,-214.21083854570202
69,73.982720393355,-329.440742368274,-215.849138458635
70,73.2194899242077,-328.71392743747003,-217.679973083236
71,71.6302526500415,-329.052454043693,-216.958787008028
72,75.48059881310121,-329.968707626658,-213.570972529859
73,72.25954801005909,-323.84896824955797,-210.08573291219398
74,73.8431067958985,-330.124664852263,-217.29105596498502
75,72.86907401843371,-329.454108033721,-214.126200228369
76,72.1437931952828,-329.95653583888,-217.65673626268298
77,71.11488840740971,-324.1666050898,-214.05928980345502
78,74.4191877131543,-331.772147214846,-218.654669223172
79,73.8964867015372,-325.396965449375,-212.512895564118
80,68.1124516973699,-326.927692020894,-211.37523614313
81,442.70097558788495,41.456523602100894,155.63176674156
82,445.16439565451896,41.0503681010915,153.909485457779
83,440.63411231212405,42.739062906026504,151.528999059809
84,438.90347408567703,41.1105342621823,152.139518359673
85,442.303479297286,44.1680741336421,155.170216032911
86,444.223819258952,42.244733625549,154.965880341842
87,440.58928282699094,44.8195577175842,153.492476111104
88,440.55125455025296,41.1979821035646,155.236174298654
89,443.412118413485,40.6680984902126,153.91228593052
90,443.722752487656,40.4656217173221,155.942006215077
91,442.830569114067,41.8074718535307,151.05505051187
92,441.394498541713,42.497471528736895,154.75986991969802
93,442.101949605312,39.8975076342495,152.70686470059098
94,442.58941903884005,43.431587607219804,155.848859239914
95,443.780903957967,40.961923770244496,153.903658898956
96,440.203635855452,44.0784085746484,155.96224624699101
97,73.2122209290174,-330.378872841415,-220.02248829226602
98,71.62652115288529,-327.163688822811,-215.40787120892102
99,71.074731855555,-328.499188256536,-219.47950593432
100,72.3033124220215,-329.880668848074,-213.384042558167
101,73.83224669552209,-330.80468846749,-213.66084694563
102,75.922925884339,-328.569822443376,-215.73948838500098
103,72.8755136974407,-325.899486338484,-213.896116323497
104,66.4639776787234,-328.196068576852,-215.952517773716
105,71.180629056313,-332.775616857779,-216.521872265295
106,75.97114278536729,-330.07503180291303,-212.628459729821
107,72.4320480900889,-326.345678484563,-219.011345762256
108,74.2540158360954,-325.04287636195596,-213.61002449044102
109,75.88740369690521,-324.253041956321,-218.527796591484
110,77.3753046122925,-328.102870505382,-216.97005140169102
111,70.224492201387,-326.297473604734,-216.38388323596402
112,74.744338920768,-325.071785813131,-219.26002319055198
113,368.399337816358,-31.7832592761364,80.1046100297468
114,365.441411313983,-31.456168310012302,79.9825327645037
115,369.595575050688,-30.823779129215602,80.25765605218291
116,367.399253315129,-31.1010958384698,80.2459152123066
117,368.034710277278,-33.1649187214203,80.219421759738
118,370.123903870868,-31.034029683391104,79.7902587341256
119,366.94487658815905,-30.6271887349675,81.6829503320709
120,365.615379778572,-31.3998761808966,78.2769078482262
121,367.88512563170303,-32.0417769231092,80.463570315485
122,368.245092495057,-32.5749327946564,80.5597289185111
123,366.724632248359,-30.138292858694896,79.8888706706374
124,368.74840018006796,-33.9168509418469,80.7886088535618
125,368.59838492068,-31.1610124828783,80.49837107383391
126,371.070544748225,-32.340190427425796,80.5864278660778
127,367.54659029822307,-30.952663286528395,79.70391851826429
128,369.08095353160894,-35.18453211634171,77.5072235423019
129,584.478264226227,182.89191122022999,295.000273169238
130,581.0730561286811,182.596178892458,295.783132424854
131,582.01844474981,184.66850724228502,293.873044973288
132,583.304054173327,181.99708361292198,291.700186672523
133,582.9460005079229,182.275381580143,292.56284579221904
134,582.453665524247,181.45695369529,292.709234446611
135,580.784892134972,183.459033113818,293.81767124012003
136,583.265041579402,183.43890688023498,297.273221575327
137,582.228287047157,180.477221439995,294.528575837673
138,579.270293861347,184.20684084023898,293.500891982768
139,585.45021513249,184.626774420038,294.488240192537
140,581.794036530277,182.751853346063,295.122622473021
141,583.057721879429,181.80197011716203,291.93619141485
142,583.108320134004,182.630557127654,295.159314250527
143,583.533548792737,183.953073482208,295.897099386782
144,584.899088539282,182.09677585279098,294.766167789487
145,372.821370125784,-25.652797783025196,86.1053170560688
146,373.817406234656,-26.149729000086197,85.20481532909041
147,375.472968877614,-23.87864103624,85.64934076631359
148,372.003827156476,-27.5726700811592,84.31358902573409
149,373.704088870384,-27.4216981094119,82.4826741066221
150,375.277209989065,-27.7063870849821,87.06501882210041
151,372.09373233134005,-27.140431200472698,87.8888358880555
152,375.097076380532,-26.0955420882057,84.0018722419162
153,373.914482781518,-25.6665860854208,84.9683853055698
154,376.577345638044,-28.565118938639802,84.53784000434409
155,373.927999031036,-24.986293109194,87.06488608022751
156,375.54745461460703,-29.2669691494611,83.97118533355079
157,372.903052553115,-27.278696095749602,84.017372624562
158,374.824635289798,-30.3933919994871,85.6229948879561
159,376.26257208831197,-27.0699142996529,82.8837977857703
160,375.56876042706,-25.653256920083297,86.3060950720713
161,456.887375350722,55.462554933980705,167.063855942555
162,455.54372749689,54.183475468462895,166.681652994633
163,451.965655928923,56.31314113642421,166.807673752163
164,454.778145420263,56.7066909478135,167.70016758256
165,453.14463643565597,55.840189132955295,168.750920046725
166,453.67147456630994,53.0337002892389,166.645966306129
167,455.020048797638,53.8687146523551,167.448487327643
168,453.90141867157797,55.150548371804895,165.20860259125098
169,454.82027394077204,53.1982648706526,166.36247741870702
170,454.312768319595,55.410871959157106,164.345491133774
171,456.37859834569997,52.2287384312289,166.352061136086
172,453.38773735248395,55.167515873144595,165.262036872342
173,457.092721959467,55.504463855287,166.714196156808
174,453.723884500868,53.5818932287772,167.729011108374
175,455.722157554226,54.858112112683294,167.019881507908
176,453.84923289512,56.161820547003,166.008874892115
177,867.7733069124921,467.499735591378,578.302535273092
178,866.180844051319,469.446159823396,578.816173316843
179,869.2159857716671,467.24141309629897,577.077204023605
180,867.9846872834979,470.17075074506,580.819026389163
181,867.8990958856019,467.7456639346,579.286247634651
182,872.402117997633,468.74069329858804,578.4463292209599
183,871.264018024013,469.882998529075,579.597985658441
184,869.0021007662441,466.602617142902,578.175774113021
185,864.891068600826,470.69537593348394,577.555621685734
186,864.887764203658,466.102725107648,578.071902545452
187,870.858880788765,470.445061252682,580.742986122288
188,864.747857370021,468.45741478604697,581.190099038556
189,869.0065813178169,469.099301134159,580.122935355819
190,867.4099899739019,464.872889489087,579.199986120212
191,869.3702613192779,467.288308019331,579.634810510472
192,866.281314268844,469.190166183413,578.364317458135
193,442.651499146224,43.2436829911016,154.715688114869
194,441.632333307608,42.2457382119481,152.203134399684
195,442.322660234043,44.055989461855,154.607808900697
196,440.92404789523204,42.603304376777395,153.252044748036
197,441.85777191068496,43.8679537327081,154.778231217722
198,442.97648623023804,44.2579558558046,152.195604544671
199,441.053918729386,41.9672853844453,153.04321323443
200,443.20947040436,43.652845309506,152.68800050661198
201,443.779023443438,41.475247381262896,154.00083143312
202,444.41652419011706,41.9603260493245,156.272066231955
203,440.492750409675,40.13163379957761,154.313324974186
204,442.39358797204903,44.104389001750796,153.859639127455
205,442.061689978404,43.487609096816904,153.74618065167
206,440.036497913992,42.8187815873922,153.507539577856
207,442.42963184794996,43.3320938127281,152.756174651913
208,439.47780449692704,40.922211907579005,154.675042949919
209,368.34296889173106,-29.628791916259104,81.58383068925079
210,369.259700778855,-29.4905177118159,82.03098745216121
211,369.01726489430297,-27.72613304834,80.08812692658891
212,366.44133585978796,-29.216245191567502,80.2046932710621
213,371.18711710520205,-29.501214373787604,79.1135926447963
214,371.461978606275,-28.6614210184972,81.224544630401
215,369.49178346363703,-27.7369487531601,82.53084743541099
216,368.96539649247,-31.5997425560052,84.9856979213388
217,369.851778528418,-29.8318038127555,84.9693060225873
218,369.26171977594805,-26.988102336358,80.9986696706726
219,369.70479656083097,-29.083046505261603,78.1279023450255
220,368.208865423299,-27.5365242529709,83.4296225003671
221,371.225568341441,-33.6784359065667,83.4770201674229
222,369.95388302821897,-30.0777680302098,79.6661595636597
223,371.463765953657,-29.4017880567802,81.1114769403965
224,373.352559219096,-28.5438055847007,83.6118883972716
225,69.088026123738,-325.915807007076,-219.550678519502
226,75.5231518267068,-330.385915842284,-215.497841004822
227,67.25614896229371,-326.484648640271,-223.113223417314
228,71.1957431261234,-331.30242657818803,-220.61943873560298
229,70.47606734529549,-333.641461863793,-214.505422093466
230,67.760923156813,-333.303308043485,-218.61644924337102
231,71.1929759692791,-332.45008581215,-219.943321055587
232,62.7649696672398,-330.556675368046,-218.782949272605
233,69.1500973132343,-330.817552316848,-217.97736356472998
234,72.5332238138316,-327.455333298272,-217.98590617887
235,69.126346563557,-325.148549682284,-217.607139100555
236,71.1921686446982,-325.902362467482,-217.067755658471
237,70.5424376813145,-325.21089328342003,-219.067606068485
238,62.8105203727915,-331.510150837899,-218.050728826774
239,71.8855252394533,-331.14504323782995,-219.84245032929297
240,71.3353947170375,-326.809465612197,-218.210176574473
241,610.442064568672,211.949847609126,320.439142616431
242,611.0876824564331,214.457733985749,323.45655865529596
243,611.986022315754,212.251955877639,323.535995774914
244,612.224334684864,211.457810681777,325.388198829058
245,611.56668384284,212.42511323896198,320.930429301773
246,611.575893593291,213.33345740985501,321.52482045939604
247,609.639922793153,211.387681660628,322.851355203626
248,613.967559957278,212.372868466943,320.640701078606
249,610.792304907802,211.443856662701,325.540396556303
250,612.9503051061849,213.628926647771,320.776038189971
251,611.348358679734,212.794620463788,323.28275462359403
252,610.499605605226,211.056048409589,322.283564459972
253,608.404702911517,211.070933244067,319.934471558781
254,609.968407126956,214.64830349354,324.4306989033
255,612.525278773174,215.95975305216498,320.800825604445
256,610.344346586974,211.07250337715698,322.787466832485
257,530.2547271322339,128.051402076542,241.601579308696
258,529.83337169525,131.512170786386,240.99702443579602
259,530.623072764894,131.074919746061,243.894410256549
260,530.880723257818,127.928023480196,240.498425746202
261,530.382618453419,130.976722182043,240.683289269304
262,529.6593612873099,130.997389924219,242.098072886561
263,528.079014567813,127.21370538877501,241.22389838892002
264,530.959600858508,130.05472785264098,240.856175544521
265,529.000047466184,128.9756271931,241.508970124496
266,529.446871703489,129.17135821372102,243.318689614952
267,530.044406054959,131.677848737509,242.004659670163
268,527.489331547421,132.11663860995398,240.591853256039
269,529.550249288062,128.32730678587401,241.13571417985
270,528.7327978771131,129.57284633982098,240.860166468109
271,528.840500257309,129.866703348589,239.86172357878
272,530.140907945854,128.326286798148,240.531064575047
273,393.649143564841,-5.376311037191741,104.390107999186
274,395.9873206718,-6.31701641350139,107.044586860892
275,396.73078739801,-6.77927073306226,107.25082681149999
276,395.00795996650396,-4.773763844709009,106.182720575091
277,397.092574681088,-3.3423937957399796,109.509664703831
278,395.14564854076104,-4.94871133140664,107.583916871206
279,394.540795482185,-4.84248080842601,104.490518191494
280,392.779096154742,-3.6994934254910294,108.34620923482099
281,396.161751055982,-3.1920396155422903,107.008199109225
282,395.40223383652494,-4.98327164711887,105.883322181724
283,395.461723063297,-4.794384116017049,107.37852214841
284,398.44526520467,-4.45072743238872,108.330260724311
285,395.14614094460404,-4.13813900325285,107.884098701992
286,394.771211520547,-5.26031406876805,105.617303994271
287,396.03806058266196,-4.49880652272416,106.132624271391
288,396.558784116798,-4.041154310165299,106.62514174106501
289,429.626260262903,29.669671952039,136.359451936271
290,428.21660525117795,28.439469738101696,140.016294592316
291,429.108417742928,28.544755651841896,139.717407317124
292,427.265334402481,27.1420746034407,136.483050078857
293,427.919314418433,28.560149307334104,137.37913370407
294,428.113341836824,28.905283138480502,139.396070826698
295,430.259096006303,28.2937473749078,139.137233498843
296,430.38486258270103,28.602999152923303,142.120993105905
