id,Y,ChoiceSet,alti,task,Wetland,Payment,Covercrop,NuMgt,income,areaf,demPrez16,dem_2018,unemploy,costlive,hrwage,taxcost,cashrent,crp2018,landvalu,impstrea,implakes,impwetl,imptotal,childcar,foodcost,healthc,housecos,othercos,convCS,corn,income_6,income_1,income_4,income_NA,income_5,income_7,areaf_3,areaf_1,areaf_2,areaf_4,areaf_NA,areaf_5,dfl08to18,dflmean,INCOMB23,FSCOMB34,concern,fav,unfav,norm,aware,past,app,social,info
6954002510,1,2,1,1,1,600,1,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,2,1,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,1,2,0,50,1,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,2,2,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,1,3,1,650,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,2,3,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,1,4,0,25,0,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,2,4,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,1,5,1,500,1,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,2,5,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,1,6,0,450,0,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,2,6,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,1,7,0,150,1,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,2,7,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,1,2,1,8,1,200,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954002510,0,2,2,8,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,0.924849821,-0.01754575,0.699059976,-0.190959151,-0.309249507,-0.724597125,-0.234473942,-0.079507868,-0.120054274
6954000142,1,2,1,1,1,600,1,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,2,1,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,1,2,0,50,1,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,2,2,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,1,3,1,650,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,2,3,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,1,4,0,25,0,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,2,4,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,1,5,1,500,1,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,2,5,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,1,6,0,450,0,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,2,6,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,1,7,0,150,1,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,2,7,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,0,2,1,8,1,200,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6954000142,1,2,2,8,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,0.480613513,0.376344446,-0.170683284,0.177046131,-0.252415801,0.225583894,-0.206321522,-0.079084439,-0.019493578
6952091365,1,2,1,1,1,600,1,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,1,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,1,2,1,2,0,50,1,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,2,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,1,2,1,3,1,650,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,3,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,1,2,1,4,0,25,0,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,4,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,1,2,1,5,1,500,1,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,5,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,1,2,1,6,0,450,0,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,6,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,1,2,1,7,0,150,1,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
6952091365,0,2,2,7,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-1.469369796,-0.35013461,0.352238414,-0.118206069,-0.306857571,0.170771587,-0.094673183,-0.161452391,-0.193060344
